"","Year","State","Median.AQI","Days.with.AQI"
"6195",1990,"Louisiana",39,360
"6196",1990,"Louisiana",41,365
"6197",1990,"Louisiana",48,365
"6198",1990,"Louisiana",38,363
"6199",1990,"Louisiana",39,365
"6200",1990,"Louisiana",36,349
"6201",1990,"Louisiana",37,356
"6202",1990,"Louisiana",40,365
"6203",1990,"Louisiana",25,59
"6204",1990,"Louisiana",39,363
"6205",1990,"Louisiana",19,54
"6206",1990,"Louisiana",34,365
"6207",1990,"Louisiana",33,363
"6208",1990,"Louisiana",35,365
"6209",1990,"Louisiana",45,365
"6210",1990,"Maine",23,365
"6211",1990,"Maine",50,365
"6212",1990,"Maine",39,365
"6213",1990,"Maine",37,365
"6214",1990,"Maine",36,365
"6215",1990,"Maine",37,241
"6216",1990,"Maine",41,364
"6217",1990,"Maine",40,365
"6218",1990,"Maine",31,225
"6219",1990,"Maine",33,365
"6220",1990,"Maryland",37,362
"6221",1990,"Maryland",44,364
"6222",1990,"Maryland",49,365
"6223",1990,"Maryland",52,365
"6224",1990,"Maryland",46,211
"6225",1990,"Maryland",20,45
"6226",1990,"Maryland",39,326
"6227",1990,"Maryland",31,56
"6228",1990,"Maryland",35,356
"6229",1990,"Maryland",37,335
"6230",1990,"Maryland",36,357
"6231",1990,"Maryland",43,365
"6232",1990,"Massachusetts",40,209
"6233",1990,"Massachusetts",46,144
"6234",1990,"Massachusetts",56,365
"6235",1990,"Massachusetts",54,365
"6236",1990,"Massachusetts",52,365
"6237",1990,"Massachusetts",51,365
"6238",1990,"Massachusetts",43,365
"6239",1990,"Massachusetts",41,365
"6240",1990,"Massachusetts",31,209
"6241",1990,"Massachusetts",60,365
"6242",1990,"Massachusetts",39,365
"6243",1990,"Michigan",51,34
"6244",1990,"Michigan",22,123
"6245",1990,"Michigan",42,214
"6246",1990,"Michigan",33,365
"6247",1990,"Michigan",39,209
"6248",1990,"Michigan",32,365
"6249",1990,"Michigan",18,43
"6250",1990,"Michigan",37,365
"6251",1990,"Michigan",34,359
"6252",1990,"Michigan",23,44
"6253",1990,"Michigan",19,353
"6254",1990,"Michigan",28,40
"6255",1990,"Michigan",43,204
"6256",1990,"Michigan",26,360
"6257",1990,"Michigan",41,224
"6258",1990,"Michigan",41,365
"6259",1990,"Michigan",37,360
"6260",1990,"Michigan",36,364
"6261",1990,"Michigan",76,365
"6262",1990,"Minnesota",30,358
"6263",1990,"Minnesota",11,365
"6264",1990,"Minnesota",56,365
"6265",1990,"Minnesota",44,365
"6266",1990,"Minnesota",12,188
"6267",1990,"Minnesota",33,365
"6268",1990,"Minnesota",44,365
"6269",1990,"Minnesota",24,362
"6270",1990,"Minnesota",24,294
"6271",1990,"Minnesota",40,360
"6272",1990,"Minnesota",18,357
"6273",1990,"Mississippi",47,269
"6274",1990,"Mississippi",45,268
"6275",1990,"Mississippi",10,345
"6276",1990,"Mississippi",37,365
"6277",1990,"Mississippi",45,351
"6278",1990,"Mississippi",39,273
"6279",1990,"Mississippi",45,267
"6280",1990,"Mississippi",44,355
"6281",1990,"Missouri",19,93
"6282",1990,"Missouri",34,358
"6283",1990,"Missouri",42,365
"6284",1990,"Missouri",43,365
"6285",1990,"Missouri",3,350
"6286",1990,"Missouri",34,365
"6287",1990,"Missouri",46,360
"6288",1990,"Missouri",33,342
"6289",1990,"Missouri",44,364
"6290",1990,"Missouri",81,365
"6291",1990,"Missouri",67,365
"6292",1990,"Montana",25,347
"6293",1990,"Montana",14,56
"6294",1990,"Montana",37,365
"6295",1990,"Montana",23,50
"6296",1990,"Montana",25,360
"6297",1990,"Montana",103,365
"6298",1990,"Montana",45,352
"6299",1990,"Montana",35,365
"6300",1990,"Montana",16,42
"6301",1990,"Montana",23,365
"6302",1990,"Montana",28,338
"6303",1990,"Montana",21,335
"6304",1990,"Montana",114,365
"6305",1990,"Nebraska",27,169
"6306",1990,"Nebraska",40,365
"6307",1990,"Nebraska",36,365
"6308",1990,"Nebraska",23,58
"6309",1990,"Nevada",72,365
"6310",1990,"Nevada",39,263
"6311",1990,"Nevada",12,73
"6312",1990,"Nevada",54,365
"6313",1990,"New Hampshire",36,359
"6314",1990,"New Hampshire",75,365
"6315",1990,"New Hampshire",34,357
"6316",1990,"New Hampshire",45,365
"6317",1990,"New Hampshire",61,365
"6318",1990,"New Hampshire",38,364
"6319",1990,"New Jersey",39,354
"6320",1990,"New Jersey",50,360
"6321",1990,"New Jersey",51,361
"6322",1990,"New Jersey",37,354
"6323",1990,"New Jersey",54,362
"6324",1990,"New Jersey",40,356
"6325",1990,"New Jersey",54,364
"6326",1990,"New Jersey",35,315
"6327",1990,"New Jersey",43,365
"6328",1990,"New Jersey",34,356
"6329",1990,"New Jersey",38,358
"6330",1990,"New Jersey",44,358
"6331",1990,"New Jersey",24,332
"6332",1990,"New Jersey",26,61
"6333",1990,"New Jersey",53,360
"6334",1990,"New Mexico",50,365
"6335",1990,"New Mexico",16,50
"6336",1990,"New Mexico",74,365
"6337",1990,"New Mexico",29,363
"6338",1990,"New Mexico",15,59
"6339",1990,"New Mexico",44,361
"6340",1990,"New Mexico",22,53
"6341",1990,"New Mexico",64,365
"6342",1990,"New Mexico",43,353
"6343",1990,"New Mexico",15,365
"6344",1990,"New Mexico",19,171
"6345",1990,"New Mexico",44,358
"6346",1990,"New York",43,364
"6347",1990,"New York",58,362
"6348",1990,"New York",43,362
"6349",1990,"New York",37,362
"6350",1990,"New York",70,365
"6351",1990,"New York",42,349
"6352",1990,"New York",34,249
"6353",1990,"New York",54,364
"6354",1990,"New York",66,365
"6355",1990,"New York",44,365
"6356",1990,"New York",72,365
"6357",1990,"New York",54,364
"6358",1990,"New York",33,355
"6359",1990,"New York",39,365
"6360",1990,"New York",13,18
"6361",1990,"New York",38,362
"6362",1990,"New York",41,345
"6363",1990,"New York",29,116
"6364",1990,"New York",18,25
"6365",1990,"New York",40,357
"6366",1990,"New York",37,348
"6367",1990,"New York",32,352
"6368",1990,"New York",31,355
"6369",1990,"North Carolina",39,361
"6370",1990,"North Carolina",48,348
"6371",1990,"North Carolina",6,358
"6372",1990,"North Carolina",19,85
"6373",1990,"North Carolina",38,233
"6374",1990,"North Carolina",46,365
"6375",1990,"North Carolina",33,365
"6376",1990,"North Carolina",36,361
"6377",1990,"North Carolina",52,365
"6378",1990,"North Carolina",49,203
"6379",1990,"North Carolina",43,365
"6380",1990,"North Carolina",36,359
"6381",1990,"North Carolina",41,360
"6382",1990,"North Carolina",52,365
"6383",1990,"North Carolina",20,13
"6384",1990,"North Carolina",32,82
"6385",1990,"North Carolina",45,219
"6386",1990,"North Carolina",51,365
"6387",1990,"North Dakota",4,365
"6388",1990,"North Dakota",3,364
"6389",1990,"North Dakota",17,60
"6390",1990,"North Dakota",15,71
"6391",1990,"North Dakota",0,309
"6392",1990,"North Dakota",23,365
"6393",1990,"North Dakota",41,365
"6394",1990,"North Dakota",19,189
"6395",1990,"North Dakota",34,365
"6396",1990,"Ohio",61,365
"6397",1990,"Ohio",34,357
"6398",1990,"Ohio",41,362
"6399",1990,"Ohio",62,343
"6400",1990,"Ohio",61,365
"6401",1990,"Ohio",41,365
"6402",1990,"Ohio",47,342
"6403",1990,"Ohio",44,197
"6404",1990,"Ohio",62,354
"6405",1990,"Ohio",94,365
"6406",1990,"Ohio",39,356
"6407",1990,"Ohio",44,365
"6408",1990,"Ohio",15,111
"6409",1990,"Ohio",85,365
"6410",1990,"Ohio",87,365
"6411",1990,"Ohio",40,212
"6412",1990,"Ohio",66,365
"6413",1990,"Ohio",39,363
"6414",1990,"Ohio",40,365
"6415",1990,"Ohio",43,364
"6416",1990,"Ohio",43,365
"6417",1990,"Ohio",41,208
"6418",1990,"Ohio",32,365
"6419",1990,"Ohio",40,362
"6420",1990,"Ohio",25,56
"6421",1990,"Ohio",22,45
"6422",1990,"Ohio",44,212
"6423",1990,"Ohio",34,202
"6424",1990,"Ohio",33,365
"6425",1990,"Ohio",44,365
"6426",1990,"Ohio",74,365
"6427",1990,"Ohio",23,149
"6428",1990,"Ohio",47,213
"6429",1990,"Ohio",42,106
"6430",1990,"Oklahoma",21,57
"6431",1990,"Oklahoma",38,361
"6432",1990,"Oklahoma",11,336
"6433",1990,"Oklahoma",61,356
"6434",1990,"Oklahoma",25,56
"6435",1990,"Oklahoma",30,319
"6436",1990,"Oklahoma",44,365
"6437",1990,"Oklahoma",74,365
"6438",1990,"Oregon",37,275
"6439",1990,"Oregon",29,209
"6440",1990,"Oregon",41,218
"6441",1990,"Oregon",52,4
"6442",1990,"Oregon",50,365
"6443",1990,"Oregon",47,238
"6444",1990,"Oregon",43,239
"6445",1990,"Oregon",33,358
"6446",1990,"Oregon",29,59
"6447",1990,"Oregon",39,118
"6448",1990,"Oregon",48,365
"6449",1990,"Oregon",29,55
"6450",1990,"Oregon",31,362
"6451",1990,"Pennsylvania",38,363
"6452",1990,"Pennsylvania",116,365
"6453",1990,"Pennsylvania",90,365
"6454",1990,"Pennsylvania",46,365
"6455",1990,"Pennsylvania",46,361
"6456",1990,"Pennsylvania",42,365
"6457",1990,"Pennsylvania",51,358
"6458",1990,"Pennsylvania",38,360
"6459",1990,"Pennsylvania",25,54
"6460",1990,"Pennsylvania",42,365
"6461",1990,"Pennsylvania",51,365
"6462",1990,"Pennsylvania",39,318
"6463",1990,"Pennsylvania",59,363
"6464",1990,"Pennsylvania",44,365
"6465",1990,"Pennsylvania",40,361
"6466",1990,"Pennsylvania",44,361
"6467",1990,"Pennsylvania",38,365
"6468",1990,"Pennsylvania",43,365
"6469",1990,"Pennsylvania",31,360
"6470",1990,"Pennsylvania",44,363
"6471",1990,"Pennsylvania",31,361
"6472",1990,"Pennsylvania",44,365
"6473",1990,"Pennsylvania",69,365
"6474",1990,"Pennsylvania",36,361
"6475",1990,"Pennsylvania",47,359
"6476",1990,"Pennsylvania",61,365
"6477",1990,"Pennsylvania",32,222
"6478",1990,"Pennsylvania",44,360
"6479",1990,"Puerto Rico",30,357
"6480",1990,"Puerto Rico",18,20
"6481",1990,"Puerto Rico",23,48
"6482",1990,"Puerto Rico",40,54
"6483",1990,"Puerto Rico",38,39
"6484",1990,"Puerto Rico",35,363
"6485",1990,"Rhode Island",43,214
"6486",1990,"Rhode Island",44,365
"6487",1990,"South Carolina",43,334
"6488",1990,"South Carolina",41,348
"6489",1990,"South Carolina",22,341
"6490",1990,"South Carolina",49,204
"6491",1990,"South Carolina",41,353
"6492",1990,"South Carolina",41,356
"6493",1990,"South Carolina",19,310
"6494",1990,"South Carolina",44,338
"6495",1990,"South Carolina",50,365
"6496",1990,"South Carolina",45,244
"6497",1990,"South Carolina",46,331
"6498",1990,"South Dakota",30,58
"6499",1990,"South Dakota",32,340
"6500",1990,"South Dakota",15,60
"6501",1990,"South Dakota",25,171
"6502",1990,"Tennessee",23,363
"6503",1990,"Tennessee",56,364
"6504",1990,"Tennessee",44,346
"6505",1990,"Tennessee",49,365
"6506",1990,"Tennessee",45,358
"6507",1990,"Tennessee",49,290
"6508",1990,"Tennessee",42,359
"6509",1990,"Tennessee",24,126
"6510",1990,"Tennessee",26,58
"6511",1990,"Tennessee",42,363
"6512",1990,"Tennessee",32,358
"6513",1990,"Tennessee",21,346
"6514",1990,"Tennessee",13,326
"6515",1990,"Tennessee",48,256
"6516",1990,"Tennessee",71,365
"6517",1990,"Tennessee",80,317
"6518",1990,"Tennessee",79,360
"6519",1990,"Tennessee",50,212
"6520",1990,"Tennessee",50,361
"6521",1990,"Texas",15,16
"6522",1990,"Texas",37,364
"6523",1990,"Texas",30,211
"6524",1990,"Texas",22,100
"6525",1990,"Texas",22,60
"6526",1990,"Texas",40,316
"6527",1990,"Texas",44,365
"6528",1990,"Texas",38,348
"6529",1990,"Texas",17,54
"6530",1990,"Texas",103,365
"6531",1990,"Texas",43,355
"6532",1990,"Texas",40,306
"6533",1990,"Texas",81,365
"6534",1990,"Texas",56,365
"6535",1990,"Texas",48,232
"6536",1990,"Texas",20,172
"6537",1990,"Texas",36,363
"6538",1990,"Texas",37,326
"6539",1990,"Texas",14,13
"6540",1990,"Texas",18,46
"6541",1990,"Texas",44,365
"6542",1990,"Texas",38,365
"6543",1990,"Texas",32,110
"6544",1990,"Texas",29,33
"6545",1990,"Utah",51,360
"6546",1990,"Utah",12,95
"6547",1990,"Utah",17,53
"6548",1990,"Utah",104,365
"6549",1990,"Utah",16,91
"6550",1990,"Utah",50,365
"6551",1990,"Utah",48,365
"6552",1990,"Vermont",42,207
"6553",1990,"Vermont",35,363
"6554",1990,"Vermont",27,351
"6555",1990,"Vermont",21,15
"6556",1990,"Virgin Islands",31,349
"6557",1990,"Virgin Islands",20,18
"6558",1990,"Virginia",45,365
"6559",1990,"Virginia",28,60
"6560",1990,"Virginia",21,61
"6561",1990,"Virginia",47,205
"6562",1990,"Virginia",41,208
"6563",1990,"Virginia",29,55
"6564",1990,"Virginia",57,365
"6565",1990,"Virginia",45,212
"6566",1990,"Virginia",47,361
"6567",1990,"Virginia",42,365
"6568",1990,"Virginia",46,207
"6569",1990,"Virginia",39,310
"6570",1990,"Virginia",47,363
"6571",1990,"Virginia",19,39
"6572",1990,"Virginia",21,61
"6573",1990,"Virginia",44,339
"6574",1990,"Virginia",42,365
"6575",1990,"Virginia",41,331
"6576",1990,"Virginia",20,10
"6577",1990,"Virginia",41,365
"6578",1990,"Virginia",40,365
"6579",1990,"Virginia",36,61
"6580",1990,"Virginia",50,236
"6581",1990,"Virginia",21,60
"6582",1990,"Virginia",48,211
"6583",1990,"Washington",27,55
"6584",1990,"Washington",24,155
"6585",1990,"Washington",17,49
"6586",1990,"Washington",47,365
"6587",1990,"Washington",33,365
"6588",1990,"Washington",20,64
"6589",1990,"Washington",77,365
"6590",1990,"Washington",51,365
"6591",1990,"Washington",43,365
"6592",1990,"Washington",21,357
"6593",1990,"Washington",54,362
"6594",1990,"Washington",58,365
"6595",1990,"Washington",18,186
"6596",1990,"Washington",33,63
"6597",1990,"Washington",33,365
"6598",1990,"Washington",41,354
"6599",1990,"West Virginia",91,365
"6600",1990,"West Virginia",42,343
"6601",1990,"West Virginia",36,362
"6602",1990,"West Virginia",42,293
"6603",1990,"West Virginia",126,365
"6604",1990,"West Virginia",61,364
"6605",1990,"West Virginia",81,296
"6606",1990,"West Virginia",44,365
"6607",1990,"West Virginia",61,354
"6608",1990,"West Virginia",40,361
"6609",1990,"West Virginia",61,313
"6610",1990,"Wisconsin",50,365
"6611",1990,"Wisconsin",32,341
"6612",1990,"Wisconsin",31,365
"6613",1990,"Wisconsin",41,178
"6614",1990,"Wisconsin",41,180
"6615",1990,"Wisconsin",40,182
"6616",1990,"Wisconsin",45,181
"6617",1990,"Wisconsin",36,363
"6618",1990,"Wisconsin",40,184
"6619",1990,"Wisconsin",42,183
"6620",1990,"Wisconsin",43,365
"6621",1990,"Wisconsin",54,365
"6622",1990,"Wisconsin",10,361
"6623",1990,"Wisconsin",36,178
"6624",1990,"Wisconsin",41,213
"6625",1990,"Wisconsin",34,365
"6626",1990,"Wisconsin",46,184
"6627",1990,"Wisconsin",32,365
"6628",1990,"Wisconsin",33,356
"6629",1990,"Wisconsin",38,264
"6630",1990,"Wisconsin",34,365
"6631",1990,"Wyoming",45,354
"6632",1990,"Wyoming",18,142
"6633",1990,"Wyoming",16,160
"6634",1990,"Wyoming",32,163
"6635",1990,"Wyoming",44,363
"6636",1990,"Wyoming",30,62
"6637",1990,"Wyoming",34,340
"6638",1991,"Alabama",22,210
"6639",1991,"Alabama",41,342
"6640",1991,"Alabama",40,254
"6641",1991,"Alabama",22,56
"6642",1991,"Alabama",31,58
"6643",1991,"Alabama",47,365
"6644",1991,"Alabama",43,365
"6645",1991,"Alabama",49,365
"6646",1991,"Alabama",34,274
"6647",1991,"Alabama",23,60
"6648",1991,"Alabama",21,58
"6649",1991,"Alabama",23,56
"6650",1991,"Alabama",38,270
"6651",1991,"Alabama",30,45
"6652",1991,"Alabama",22,60
"6653",1991,"Alaska",44,364
"6654",1991,"Alaska",30,317
"6655",1991,"Alaska",33,271
"6656",1991,"Alaska",19,360
"6657",1991,"Alaska",9,173
"6658",1991,"Arizona",42,360
"6659",1991,"Arizona",45,338
"6660",1991,"Arizona",45,362
"6661",1991,"Arizona",36,309
"6662",1991,"Arizona",67,365
"6663",1991,"Arizona",15,31
"6664",1991,"Arizona",16,128
"6665",1991,"Arizona",55,365
"6666",1991,"Arizona",14,218
"6667",1991,"Arizona",43,58
"6668",1991,"Arizona",15,60
"6669",1991,"Arizona",42,166
"6670",1991,"Arkansas",22,59
"6671",1991,"Arkansas",23,58
"6672",1991,"Arkansas",37,363
"6673",1991,"Arkansas",38,301
"6674",1991,"Arkansas",17,60
"6675",1991,"Arkansas",23,4
"6676",1991,"Arkansas",21,50
"6677",1991,"Arkansas",39,365
"6678",1991,"Arkansas",20,347
"6679",1991,"Arkansas",19,58
"6680",1991,"California",40,365
"6681",1991,"California",44,365
"6682",1991,"California",35,126
"6683",1991,"California",44,365
"6684",1991,"California",28,354
"6685",1991,"California",51,365
"6686",1991,"California",79,365
"6687",1991,"California",37,349
"6688",1991,"California",15,353
"6689",1991,"California",42,338
"6690",1991,"California",22,132
"6691",1991,"California",89,365
"6692",1991,"California",48,360
"6693",1991,"California",34,361
"6694",1991,"California",116,365
"6695",1991,"California",48,352
"6696",1991,"California",38,365
"6697",1991,"California",41,358
"6698",1991,"California",22,73
"6699",1991,"California",44,130
"6700",1991,"California",35,271
"6701",1991,"California",44,365
"6702",1991,"California",35,362
"6703",1991,"California",44,363
"6704",1991,"California",74,365
"6705",1991,"California",44,334
"6706",1991,"California",22,52
"6707",1991,"California",105,365
"6708",1991,"California",71,365
"6709",1991,"California",45,362
"6710",1991,"California",116,365
"6711",1991,"California",89,365
"6712",1991,"California",38,365
"6713",1991,"California",48,365
"6714",1991,"California",56,365
"6715",1991,"California",38,365
"6716",1991,"California",71,365
"6717",1991,"California",47,365
"6718",1991,"California",34,365
"6719",1991,"California",43,365
"6720",1991,"California",19,115
"6721",1991,"California",38,365
"6722",1991,"California",37,365
"6723",1991,"California",51,365
"6724",1991,"California",40,343
"6725",1991,"California",47,246
"6726",1991,"California",70,365
"6727",1991,"California",49,210
"6728",1991,"California",89,365
"6729",1991,"California",39,225
"6730",1991,"Colorado",50,365
"6731",1991,"Colorado",42,360
"6732",1991,"Colorado",51,365
"6733",1991,"Colorado",20,48
"6734",1991,"Colorado",44,365
"6735",1991,"Colorado",29,177
"6736",1991,"Colorado",51,365
"6737",1991,"Colorado",15,350
"6738",1991,"Colorado",52,365
"6739",1991,"Colorado",18,336
"6740",1991,"Colorado",28,60
"6741",1991,"Colorado",45,350
"6742",1991,"Colorado",41,359
"6743",1991,"Colorado",32,349
"6744",1991,"Colorado",45,365
"6745",1991,"Colorado",44,354
"6746",1991,"Colorado",13,95
"6747",1991,"Colorado",21,284
"6748",1991,"Colorado",21,53
"6749",1991,"Colorado",26,57
"6750",1991,"Colorado",27,182
"6751",1991,"Colorado",10,97
"6752",1991,"Colorado",28,289
"6753",1991,"Colorado",39,365
"6754",1991,"Connecticut",55,365
"6755",1991,"Connecticut",44,365
"6756",1991,"Connecticut",39,236
"6757",1991,"Connecticut",41,235
"6758",1991,"Connecticut",57,365
"6759",1991,"Connecticut",39,364
"6760",1991,"Connecticut",34,312
"6761",1991,"Connecticut",19,54
"6762",1991,"Delaware",39,274
"6763",1991,"Delaware",67,365
"6764",1991,"Delaware",44,352
"6765",1991,"District Of Columbia",60,365
"6766",1991,"Florida",37,365
"6767",1991,"Florida",35,365
"6768",1991,"Florida",40,365
"6769",1991,"Florida",45,365
"6770",1991,"Florida",64,365
"6771",1991,"Florida",34,365
"6772",1991,"Florida",28,25
"6773",1991,"Florida",37,328
"6774",1991,"Florida",35,357
"6775",1991,"Florida",36,365
"6776",1991,"Florida",24,365
"6777",1991,"Florida",37,365
"6778",1991,"Florida",32,365
"6779",1991,"Florida",48,365
"6780",1991,"Florida",30,365
"6781",1991,"Florida",9,365
"6782",1991,"Florida",44,365
"6783",1991,"Florida",35,359
"6784",1991,"Georgia",9,341
"6785",1991,"Georgia",42,24
"6786",1991,"Georgia",9,357
"6787",1991,"Georgia",17,38
"6788",1991,"Georgia",42,263
"6789",1991,"Georgia",40,365
"6790",1991,"Georgia",38,273
"6791",1991,"Georgia",17,302
"6792",1991,"Georgia",48,365
"6793",1991,"Georgia",39,265
"6794",1991,"Georgia",41,361
"6795",1991,"Georgia",36,360
"6796",1991,"Georgia",47,273
"6797",1991,"Georgia",38,285
"6798",1991,"Georgia",28,41
"6799",1991,"Hawaii",21,337
"6800",1991,"Hawaii",21,364
"6801",1991,"Hawaii",15,48
"6802",1991,"Hawaii",18,230
"6803",1991,"Idaho",40,352
"6804",1991,"Idaho",38,158
"6805",1991,"Idaho",12,29
"6806",1991,"Idaho",22,130
"6807",1991,"Idaho",28,41
"6808",1991,"Idaho",20,48
"6809",1991,"Idaho",33,110
"6810",1991,"Idaho",38,33
"6811",1991,"Idaho",32,56
"6812",1991,"Idaho",44,109
"6813",1991,"Idaho",19,45
"6814",1991,"Illinois",38,360
"6815",1991,"Illinois",33,362
"6816",1991,"Illinois",85,365
"6817",1991,"Illinois",30,365
"6818",1991,"Illinois",45,207
"6819",1991,"Illinois",44,220
